_mPUaLgHG2k	Yo quisiera saber por ciertas personas se resisten a creer en la medicina natural ? Será porqué no an tenido un familiar sufriendo con una enfermedad cómo el cáncer?
2qSwBHBb83M	Yo soy de Ecuador donde lo puedo conseguir tengo Neuropatia vale para eso?
2qSwBHBb83M	Yo soy diabetica, tengo constantes infecciones de vías urinarias, tengo 66 años, mido 1.50 cm. y peso 40 kilos, se q el hongo reishi también sirve para bajar de peso, qm pasaría si yo lo tomo???
U4D7lr4fmLU	ayuda al musculo esternocleidomastoideo a relajarlo desinflamarlo??
aCj_oZbPABA	ayuda realmente al insomnio, nerviosismo, ansiedad y estres?
5EwsPP1-jLg	buenas noches, por cuanto tiempo consumió el ganoderma?
1WEddQb6USI	buenos días dr,usted vende la ganoderma ?
1WEddQb6USI	buenos días soy Araceli Benítez DXN tiene colágeno con ganoderma?
_mPUaLgHG2k	con mucho respeto es una  ministra  con criterio propio.pero  ha caído en  el penoso terror de  hacerle propaganda a un producto que aún no sabemos  que consecuencias  tenga en unos años.o  será  que ella vende esos productos?
AgHEn_pYi3Y	cordial saludo, despues de 4 años como te ha ido en gano excel?.
twOjUb9O5J0	cordyceps?? pero si es el hongo zombi en el que se basa The Last of Us!
KeghrBg0yVo	dime como puedo hacerlo???
1WEddQb6USI	doctor el café de ganoderma,es bueno pa la diabetes y la inflamación de la próstata?
aCj_oZbPABA	doctor pero yo tengo higado graso ,gastritis y calculos biliares me curaria ?
gIsNsvKkQwY	donde lo puedo comprar soy de Monclova Coahuila??
_mPUaLgHG2k	donde lo puedo comprar,?
1WEddQb6USI	el cafe ganoderma sirve para el reflujo? gracias
KPj6ShsS5KQ	en jaraba tambien es bueno para una persona de 64 años? que tiene pre diabetes
740pwo52hfs	es una piramide. porque tambien debes llevar personas para crecer.. es piramide todos losabemos que pasa que tratan de tapar  eso si todos sabemos ?
yvBrQi1Is7s	gracias por compartir, / cuál sugiere en hipotiroidismo ? / 🍄🙂🕳️
d8UERsR3F8k	gracias que vitaminas CONTIENEN.. y que cantidad suguiere tomar ? en café Dxn  lo conozco  /  /  🍄🍄🍄🍄🍄🍄
AgHEn_pYi3Y	hay dos formas de emprender : como tu quieres y como la empresa quiere. entonces que pasa en tumente pasa decir  solo es vender  pero no , esto en mi opinion basado en mi experiencia esto es como una religion con sus credos . La biblia es la historia de cada persona que a salido triunfando y admito que si estas todo triste entras ahi y despues  olvidaste la tristeza pero te quedas tan feliz e ilusionado que olvidaste tu estrategia entonces cuando te pones las pilas te das cuenta que nadie entiende esta compañia , pones una lista enorme de prospectos,que no creen en estas cosas.YO digo que si entran en esta vaina deben tener en mi opinion por lo menos varias empresas a su nombre  yo digo que ahi si recurren a esta multinivel  que predomina en 7ta y pico de paises(no me acuerdo en cuantos paises predomina esta compañia ) y ahi si decir dinero easy .es una opinion ,pero la verdad si quieren jugarsela alvergas señor emprendedor lo invito a que entre  vea que cuando entra en un principio y a esta por ganar ahi eso le conoce como "odisea economica" yo lo viví pero luego me di cuenta de que¿ por que emprender a su modo? cuando yo puedo emprender a mi modo como me gusta por que honestamente emprender con una linea de patrocinio no me parece muy sustentable para mi .
740pwo52hfs	hola cual seria el proceso para verificar nit ????
AgHEn_pYi3Y	https://www.ganoexcel.us/spanish/productview.php?id=4 / El café 3 en 1 tiene PLOMO
XMq1m983RHg	https://youtu.be/KeghrBg0yVo?si=uM2At-bc0ZTSdM_i / Buenísimo para informarse. Saludos y bendiciones a todos 💕☕️🙏🏼
Xgh1cW3kQ20	jajajajajaj un chico que no hizo caso de cómo hacer el negocio con un método ya comprobado que funciona,  para hacerlo "a su manera" y no le funciona y la culpa es de la empresa? tiene lógica?
twOjUb9O5J0	min. 18:08 ¿Conoces a Romuald Fons?¿Conoces CreceTube?¿Opinión sobre el curso y sobre él? Me interesaría mucho conocer tu opinión personal.
AOiBiBwoq3c	porque estafa?... si vendes los productos que comprastes al principio recuperas tu inversión...
B1tc7OHfSps	prospección en frió ?
U4D7lr4fmLU	saben cuánto cuesta el café ganoderma?
kp-PZFMQsFM	tomar una capsula a la semana podría ser perjudicial ? , gracias
_mPUaLgHG2k	veo muchos agrediendo a vanessa de la torre. que culpa tiene ella de interrogar a esta señora que esta vendiendo algo sin ningun tipo de estudio. sin ningun tipo de aval. si ningun tipo de prueba de que funciona. / insolito que esta señora venda un producto que dice que es para algo y ella ni sabe si lo cura.ella dice: ayyyyyyyyy es que los que tomaron eso me dijeron tal cosa. o sea.............si yo me tomo un vaso de frutiño y digo que tengo una ereccion entonces frutiño es un potenciador sexual? / recuerden el caso de redbull donde los demandaron por el cuento de "redbull te da alas" ella esta haciendo lo mismo. esta timando a la gente.
XMq1m983RHg	y no habia un ganoderma sin un bicho encima ?
YgtG_CLiEqQ	 @JulianRodriguez-vy4lv  ?
YgtG_CLiEqQ	 @JulianRodriguez-vy4lv  cuáles mentiras?
b3LN3hl5k7c	 @fraalcon   1.Que es hablar por hablar?  /  / 2.Si no tuviera argumentos porque elimina mis comentarios y me calla, parece el Gobierno duque y los URIBISTAS tratando de ocultar las cosas que dice y hace mal /  / 3.La verdad de que? Osea según usted no debemos estar en Ganoexcel pero tampoco en DXN, entonces que propone?
b3LN3hl5k7c	 @fraalcon  Es que una cosa es hablar de mi empresa, Usted lo que hace es hablar mal de Ganoexcel para atraer a su proyecto, Y no estoy criticando estoy pidiendo esa información, pedir una información es criticar? Razone, Tome más de esos productos haber si mejora y entiende las cosas
6of1xw9rTa4	¿ Dónde lo puedo encontrar y cuál se su nombre de mercado?
B1tc7OHfSps	¿Cómo que no tenemos prospectos? Si tenemos el sistema, si tenemos prospectos,  tenemos todo un sistema educativo , deja de apalancarte pero tú con este video para tus manías.
6of1xw9rTa4	¿Habías escuchado antes sobre los beneficios del hongo Reishi contra la metástasis y el colesterol?
twOjUb9O5J0	¿Por en general la gente joven es la que más fácil cae en estas estafas?
G_yiwDKXiEY	¿Sabías que el Ganoderma ha sido utilizado durante siglos en la medicina tradicional? Aprende cómo puede ayudarte a: / ✅ Fortalecer tu sistema inmunológico. / ✅ Mejorar tu energía y vitalidad. / ✅ Prevenir enfermedades de manera natural. /  / ✅Mas información: https://bit.ly/Web-DXN / Escríbenos para mayor información / ✅WhatsApp: https://wa.link/8sjs4g
aCj_oZbPABA	¿Se puede usar durante el periodo menstrual?
twOjUb9O5J0	¿pero no coloca?
AgHEn_pYi3Y	Ósea pretenden montar un negocio sin clientes? Por Dios sea coherente claro que hay que tener prospectos hay que moverse y vender para éso se hicieron los negocios, sería más aterrador que le dijeran a uno que la plata le va a llegar sin mayor esfuerzo, otra cosa no compares ganó café con café tradicional, ganó café es la evolución del café aparte de traer salud también es bienestar, no Veo una persona que inicie un negocio sin captar clientes
XMq1m983RHg	​ @andreacalambas92  me podrías dar información vs la diabetes tomando el café ??
_mPUaLgHG2k	“ Patentarlo” jajajajajaja esa periodista solo piensa en el dinero? 🙄
gIsNsvKkQwY	❤ buenas noches doctor Agustín adónde se compra el ganoderma?
B1tc7OHfSps	😅😆 habla de estafa y está hablando de “fracaso”, no lo sé Rick ... veo que le presentaron el negocio pero se siente incapaz de hacerlo. Entendible pero amigo mío si una compañía tiene  tantos resultados es por que tiene un sistema coherente con los resultados, lo segundo es que no aproveches la fama de una marca Tan respetada y de talla internacional para “ganar” views definitivamente es la peor forma de hacerlo. Tres estoy segurísimo que el mismo índice de “fracaso” como lo llamas pasa en las universidades, emprendimientos, cursos de inglés etc... Claro esta ; el obeso que quiere bajar  de peso y ponerse en forma, paga la membresia en enero pero nunca va no es constante  y llega diciembre y como no hizo NADA ! Obvio 🙄 no tiene resultados y entonces el gym es una estafa ?? 😆 educarse y aprender de los mejores hace que hagas en realidad un negocio de mercado relacional y no solo basarte de conjeturas sin fundamento. /  / Saludos !
